time,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41,feat_42,feat_43,feat_44,feat_45,feat_46,feat_47,feat_48,feat_49,feat_50,feat_51,feat_52,feat_53,feat_54,feat_55,feat_56,feat_57,feat_58,feat_59,feat_60,feat_61,feat_62,feat_63,feat_64,feat_65,feat_66,feat_67,feat_68,feat_69,feat_70,feat_71,feat_72,feat_73,feat_74,feat_75,feat_76,feat_77,feat_78,feat_79,feat_80,feat_81,feat_82,feat_83,feat_84,feat_85,feat_86,feat_87,feat_88,feat_89,feat_90,feat_91,feat_92,feat_93,target
124852199,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,1,0,19,0,0,0,2,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,2,0,1,0,3,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,Class_2
124891977,2,0,2,1,0,0,0,0,0,0,0,1,0,0,0,2,2,1,0,0,0,1,0,0,2,0,0,0,0,3,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,6,0,0,0,0,3,7,0,0,0,1,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,2,0,Class_5
124923785,3,0,0,1,3,0,0,27,3,1,0,3,6,1,0,10,3,1,0,0,0,3,0,5,1,0,0,0,11,0,0,3,1,0,0,54,1,0,0,3,5,0,0,2,0,0,0,4,0,1,0,0,2,4,2,0,0,1,1,3,0,26,12,5,1,3,43,3,0,3,1,0,1,0,0,1,2,0,2,0,1,0,0,0,0,1,3,0,1,0,0,0,1,Class_5
125042115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,Class_2
125201446,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,1,2,0,0,2,0,0,0,0,0,0,1,1,0,1,0,0,0,0,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,9,3,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Class_1
125249308,8,0,0,1,0,0,0,0,0,3,1,0,1,0,0,3,0,0,0,0,0,1,0,4,1,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,2,1,0,0,0,0,0,3,0,0,0,0,13,0,0,0,0,0,1,0,2,2,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,1,0,0,0,0,Class_1
125323215,0,1,1,1,0,0,3,0,0,0,0,1,0,1,0,2,3,2,0,2,0,0,2,25,1,0,0,0,0,0,0,4,1,2,0,0,2,2,22,1,0,0,0,3,3,0,0,0,0,3,0,0,0,5,1,1,0,0,0,1,0,0,0,2,1,2,1,0,3,2,17,1,0,0,3,5,0,0,0,0,2,0,0,0,0,2,0,0,0,1,1,0,0,Class_4
125337251,0,0,2,1,0,0,0,1,0,0,0,0,0,4,2,6,0,0,0,0,3,1,0,3,2,0,0,0,0,0,0,2,0,1,0,0,1,0,0,5,1,2,2,0,0,0,0,3,0,1,0,0,14,2,0,2,0,0,0,0,0,18,0,0,1,1,0,0,0,1,0,1,0,8,0,0,0,0,1,3,0,0,0,0,0,5,0,1,3,0,0,0,0,Class_5
125370106,0,0,0,0,0,0,2,0,0,0,0,2,0,1,3,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,2,0,0,0,0,0,2,0,2,13,0,3,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,Class_1
125794676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,3,0,0,0,0,21,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,Class_5
125872513,4,1,0,1,2,0,0,76,0,1,0,2,6,0,1,5,2,3,0,0,0,3,0,6,1,0,0,0,18,1,0,0,4,1,1,12,0,0,0,0,4,1,0,2,0,0,0,2,0,0,0,0,1,4,4,0,0,0,0,1,0,14,21,1,1,7,8,2,0,1,2,1,1,0,0,0,0,0,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Class_5
125927192,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,4,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Class_2
125943705,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,Class_1
126317937,0,0,0,0,0,0,0,0,3,0,0,0,0,0,29,7,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,Class_2
126538635,5,0,0,0,0,0,0,0,0,2,0,0,3,1,0,3,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,6,0,0,1,0,3,0,0,2,2,0,3,0,0,0,0,0,0,0,0,5,5,1,0,0,1,0,3,0,8,0,0,0,4,1,0,0,3,1,3,0,0,0,0,5,0,1,0,1,0,0,0,0,2,0,1,0,0,0,5,0,Class_5
126560533,0,0,0,0,0,0,0,2,0,1,3,3,0,4,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,2,12,0,0,0,0,0,0,2,0,0,0,1,0,13,0,0,0,1,0,0,0,2,0,0,0,0,0,11,0,2,0,1,0,0,0,0,0,0,0,0,0,0,6,2,0,6,0,0,0,0,0,Class_2
126651822,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,Class_2
126873927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,8,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_4
127035299,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,4,1,1,0,0,0,0,0,0,4,4,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6,0,0,0,0,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,Class_5
127077984,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,Class_2
127149923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,13,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_3
127200265,0,0,1,0,0,0,0,5,2,0,0,1,1,2,8,2,4,1,0,2,0,0,0,4,6,1,0,0,0,0,0,0,0,0,0,9,0,0,0,1,3,0,0,0,0,0,0,6,1,0,0,0,5,0,2,0,1,0,35,0,0,22,0,3,0,1,17,0,1,5,2,2,0,0,3,0,0,0,0,0,0,0,2,0,1,4,6,0,0,0,0,0,0,Class_5
127278296,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,3,0,0,2,1,0,0,1,1,1,0,0,1,0,0,0,4,0,0,0,0,0,5,1,0,0,1,9,4,0,0,0,1,1,2,0,0,1,5,1,0,0,0,0,0,0,0,1,0,0,2,2,0,2,1,0,3,0,2,0,0,0,0,1,3,0,0,0,0,12,0,1,0,2,1,0,0,0,Class_2
127373329,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,4,0,1,0,0,0,Class_2
127382225,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Class_2
127438394,1,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,1,10,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,Class_2
127570149,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,7,0,0,1,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_3
127740902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_3
127756859,0,0,0,0,0,0,0,0,0,0,1,0,0,11,1,3,0,0,0,0,0,0,0,1,4,0,1,0,0,0,0,0,2,0,0,0,0,0,0,26,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,3,0,0,0,0,0,1,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,Class_2
127938257,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,2,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_5
128100088,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2,5,0,0,0,0,0,0,2,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,34,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,4,4,1,0,0,0,0,0,Class_1
128235675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,6,0,0,0,0,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,2,1,1,0,0,1,0,0,3,0,19,1,0,2,0,0,0,0,0,0,0,0,0,3,2,0,1,0,0,0,1,0,Class_2
128250150,2,0,0,0,0,0,0,0,0,0,0,0,0,11,5,2,1,0,0,0,0,2,0,4,13,0,0,0,0,0,0,0,2,0,0,1,0,0,0,7,1,0,0,0,0,0,0,4,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,8,0,0,0,0,0,Class_2
128376922,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_2
128464464,0,0,0,0,0,0,0,0,15,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Class_2
128491432,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Class_3
128508386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,Class_3
128599221,0,0,0,0,0,0,0,1,0,0,0,0,1,14,0,3,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,Class_2
128748193,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Class_3
128780142,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Class_1
129212323,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,2,2,0,4,0,1,5,0,0,0,1,0,0,3,0,0,0,0,0,1,0,0,0,2,0,4,0,0,0,6,1,0,0,0,24,9,2,0,0,0,0,1,0,5,2,0,0,0,2,0,0,4,0,3,0,1,0,2,0,0,0,2,0,0,0,0,0,2,1,0,8,0,0,0,0,Class_5
129252079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_3
129262248,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,1,0,0,0,1,0,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,8,0,0,0,0,0,Class_2
129272410,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,29,2,0,0,0,0,0,0,7,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,8,0,5,0,4,0,1,0,2,16,0,5,1,0,0,0,3,0,0,1,1,0,0,0,0,0,0,Class_1
129331355,0,0,0,0,1,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0,6,0,0,0,0,6,7,0,0,3,0,0,0,0,Class_2
129472310,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Class_5
129519506,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,Class_2
129547515,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,Class_2
129652511,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0,0,1,0,0,3,0,0,2,1,0,0,0,0,0,0,1,0,0,2,2,0,0,16,0,0,0,1,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,Class_2
129965595,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,1,0,0,0,Class_2
130067661,0,0,1,0,0,0,1,0,2,0,0,0,2,0,24,6,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,2,1,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,4,0,1,0,0,2,0,0,0,0,0,0,0,3,3,1,0,1,0,0,0,0,Class_2
130069432,0,0,0,0,0,0,0,1,1,1,1,5,1,0,0,2,6,4,0,1,0,4,1,9,1,0,0,0,0,0,0,2,0,0,0,1,2,0,0,0,2,0,0,0,0,0,1,4,0,0,6,0,0,1,5,0,1,0,0,0,1,0,0,0,0,8,7,0,1,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Class_1
130073958,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Class_5
130156733,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Class_3
130196746,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_4
130247134,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,7,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,Class_2
130457195,0,1,0,1,0,0,3,0,0,0,0,1,23,0,2,3,3,5,0,5,0,0,0,8,3,0,0,0,2,0,0,0,0,0,0,3,0,1,1,0,2,2,0,6,0,0,0,6,2,1,0,0,3,6,2,0,2,0,24,2,0,3,4,2,0,2,36,2,3,12,3,3,1,1,1,1,2,1,6,0,1,0,2,0,0,1,14,1,2,1,0,3,1,Class_5
130640605,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,Class_3
130731979,0,0,0,0,0,0,0,3,0,4,0,0,0,1,0,0,2,1,0,1,0,1,2,3,1,1,0,0,1,0,1,2,0,0,0,0,2,0,0,0,0,2,1,2,0,0,0,2,0,4,0,0,0,2,0,0,3,0,0,1,0,1,0,0,0,0,3,6,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,13,0,1,1,0,0,0,0,Class_4
130735651,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,Class_5
130740574,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,2,3,0,1,0,2,0,0,0,0,6,0,6,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Class_4
130750448,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,18,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,Class_3
130791775,0,0,0,0,0,0,0,1,1,0,0,0,0,10,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,1,1,0,16,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Class_2
131021315,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,1,0,0,0,0,0,3,1,0,0,0,0,0,0,3,0,2,0,3,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Class_1
131236962,5,3,0,0,0,0,0,33,0,0,1,0,0,4,1,1,11,2,0,3,0,2,0,16,4,0,0,0,10,0,0,2,1,0,1,35,1,2,0,0,3,1,0,1,0,0,0,9,0,0,0,0,0,3,0,0,0,2,0,0,0,7,0,2,1,4,28,0,0,0,4,1,0,0,0,0,0,0,2,1,0,0,1,0,2,0,0,1,0,2,0,0,0,Class_5
131238136,0,4,0,0,0,0,2,0,0,0,3,0,2,1,0,2,1,2,1,9,0,4,2,9,0,0,0,0,0,0,0,7,0,1,2,2,0,6,1,0,0,0,0,2,1,2,0,5,4,0,0,0,0,2,0,0,2,1,0,1,0,4,0,1,0,1,10,0,0,4,0,1,0,0,0,2,0,2,1,0,0,0,20,0,0,0,2,0,0,1,0,0,0,Class_4
131402944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Class_1
131622428,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,Class_5
131699698,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,1,0,0,0,0,2,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,Class_2
